1,1,354.923,697.439,1,1,-1,-1,-1
1,2,320.976,95.242,1,1,-1,-1,-1
1,3,411.263,492.997,1,1,-1,-1,-1
1,4,491.024,798.706,1,1,-1,-1,-1
1,5,748.452,807.142,1,1,-1,-1,-1
1,6,359.745,588.515,1,1,-1,-1,-1
1,7,497.372,599.693,1,1,-1,-1,-1
1,8,404.158,943.353,1,1,-1,-1,-1
1,9,718.903,227.138,1,1,-1,-1,-1
1,10,561.573,240.979,1,1,-1,-1,-1
1,11,424.975,146.569,1,1,-1,-1,-1
1,12,198.531,182.069,1,1,-1,-1,-1
1,13,180.787,506.481,1,1,-1,-1,-1
1,14,120.548,238.317,1,1,-1,-1,-1
1,15,534.344,757.128,1,1,-1,-1,-1
1,16,744.560,273.408,1,1,-1,-1,-1
1,17,679.787,562.842,1,1,-1,-1,-1
1,18,891.399,723.510,1,1,-1,-1,-1
1,19,903.024,331.297,1,1,-1,-1,-1
1,20,516.148,111.092,1,1,-1,-1,-1
1,21,939.672,72.693,1,1,-1,-1,-1
1,22,87.658,98.695,1,1,-1,-1,-1
1,23,482.118,-3.787,1,1,-1,-1,-1
1,24,813.219,297.129,1,1,-1,-1,-1
1,25,58.992,705.249,1,1,-1,-1,-1
1,26,848.892,595.501,1,1,-1,-1,-1
1,27,784.127,105.347,1,1,-1,-1,-1
1,28,102.227,44.982,1,1,-1,-1,-1
1,29,-3.414,910.376,1,1,-1,-1,-1
1,30,143.645,999.587,1,1,-1,-1,-1
1,31,399.920,104.478,1,1,-1,-1,-1
1,32,448.724,685.795,1,1,-1,-1,-1
1,33,602.949,94.137,1,1,-1,-1,-1
1,34,415.328,614.581,1,1,-1,-1,-1
1,35,672.064,341.047,1,1,-1,-1,-1
1,36,356.365,724.828,1,1,-1,-1,-1
1,37,553.219,480.062,1,1,-1,-1,-1
1,38,360.914,544.213,1,1,-1,-1,-1
1,39,962.582,669.264,1,1,-1,-1,-1
1,40,60.572,542.040,1,1,-1,-1,-1
1,41,813.391,735.347,1,1,-1,-1,-1
1,42,524.186,138.170,1,1,-1,-1,-1
1,43,912.764,202.564,1,1,-1,-1,-1
1,44,283.376,329.995,1,1,-1,-1,-1
1,45,50.109,85.107,1,1,-1,-1,-1
1,46,519.066,721.620,1,1,-1,-1,-1
1,47,785.763,651.248,1,1,-1,-1,-1
1,48,514.905,309.800,1,1,-1,-1,-1
1,49,263.922,135.098,1,1,-1,-1,-1
1,50,19.139,345.118,1,1,-1,-1,-1
1,51,213.721,752.555,1,1,-1,-1,-1
1,52,892.475,826.668,1,1,-1,-1,-1
1,53,889.426,5.446,1,1,-1,-1,-1
1,54,565.253,48.165,1,1,-1,-1,-1
1,55,121.664,931.831,1,1,-1,-1,-1
1,56,916.314,19.651,1,1,-1,-1,-1
1,57,483.702,94.668,1,1,-1,-1,-1
1,58,317.786,273.726,1,1,-1,-1,-1
1,59,53.760,114.171,1,1,-1,-1,-1
1,60,681.111,225.297,1,1,-1,-1,-1
1,61,264.408,211.806,1,1,-1,-1,-1
1,62,737.820,200.447,1,1,-1,-1,-1
1,63,517.164,484.638,1,1,-1,-1,-1
1,64,989.220,305.423,1,1,-1,-1,-1
1,65,42.070,120.677,1,1,-1,-1,-1
1,66,252.378,607.698,1,1,-1,-1,-1
1,67,370.492,804.497,1,1,-1,-1,-1
1,68,311.011,734.668,1,1,-1,-1,-1
1,69,10.763,29.363,1,1,-1,-1,-1
1,70,471.239,304.511,1,1,-1,-1,-1
1,71,296.984,621.434,1,1,-1,-1,-1
1,72,961.186,189.294,1,1,-1,-1,-1
1,73,759.676,849.218,1,1,-1,-1,-1
1,74,467.161,644.865,1,1,-1,-1,-1
1,75,633.496,763.190,1,1,-1,-1,-1
1,76,2.127,143.737,1,1,-1,-1,-1
1,77,816.464,259.212,1,1,-1,-1,-1
1,78,515.279,367.290,1,1,-1,-1,-1
1,79,799.916,442.712,1,1,-1,-1,-1
1,80,231.803,67.023,1,1,-1,-1,-1
1,81,984.938,358.181,1,1,-1,-1,-1
1,82,124.130,473.873,1,1,-1,-1,-1
1,83,191.892,226.078,1,1,-1,-1,-1
1,84,597.776,637.791,1,1,-1,-1,-1
1,85,40.905,461.583,1,1,-1,-1,-1
1,86,295.149,897.413,1,1,-1,-1,-1
1,87,377.768,367.718,1,1,-1,-1,-1
1,88,965.423,206.557,1,1,-1,-1,-1
1,89,200.264,487.806,1,1,-1,-1,-1
1,90,457.811,896.465,1,1,-1,-1,-1
1,91,960.820,665.034,1,1,-1,-1,-1
1,92,342.105,765.703,1,1,-1,-1,-1
1,93,406.982,265.997,1,1,-1,-1,-1
1,94,666.115,121.246,1,1,-1,-1,-1
1,95,498.443,-4.242,1,1,-1,-1,-1
1,96,956.843,463.462,1,1,-1,-1,-1
1,97,515.471,980.017,1,1,-1,-1,-1
1,98,405.883,306.431,1,1,-1,-1,-1
1,99,640.062,606.618,1,1,-1,-1,-1
1,100,82.372,448.266,1,1,-1,-1,-1
1,101,902.413,198.907,1,1,-1,-1,-1
1,102,659.921,8.372,1,1,-1,-1,-1
1,103,770.280,944.489,1,1,-1,-1,-1
1,104,545.562,537.893,1,1,-1,-1,-1
1,105,701.134,526.877,1,1,-1,-1,-1
1,106,728.336,989.844,1,1,-1,-1,-1
1,107,966.825,763.359,1,1,-1,-1,-1
1,108,700.712,984.937,1,1,-1,-1,-1
1,109,483.621,479.554,1,1,-1,-1,-1
1,110,407.941,281.822,1,1,-1,-1,-1
1,111,588.606,916.607,1,1,-1,-1,-1
1,112,666.170,900.753,1,1,-1,-1,-1
1,113,524.654,294.540,1,1,-1,-1,-1
1,114,152.613,462.306,1,1,-1,-1,-1
1,115,27.886,143.187,1,1,-1,-1,-1
1,116,177.157,105.773,1,1,-1,-1,-1
1,117,120.894,513.254,1,1,-1,-1,-1
1,118,597.519,582.412,1,1,-1,-1,-1
2,1,348.729,698.013,1,1,-1,-1,-1
2,2,319.724,98.450,1,1,-1,-1,-1
2,3,418.622,494.038,1,1,-1,-1,-1
2,4,487.092,793.680,1,1,-1,-1,-1
2,5,753.767,802.915,1,1,-1,-1,-1
2,6,360.194,586.587,1,1,-1,-1,-1
2,7,490.021,604.628,1,1,-1,-1,-1
2,8,395.702,945.125,1,1,-1,-1,-1
2,9,724.988,228.318,1,1,-1,-1,-1
2,10,562.858,247.257,1,1,-1,-1,-1
2,11,432.160,153.025,1,1,-1,-1,-1
2,12,195.899,181.810,1,1,-1,-1,-1
2,13,179.682,516.742,1,1,-1,-1,-1
2,14,112.114,234.947,1,1,-1,-1,-1
2,15,530.898,764.850,1,1,-1,-1,-1
2,16,753.730,274.745,1,1,-1,-1,-1
2,17,686.621,557.219,1,1,-1,-1,-1
2,18,891.233,714.853,1,1,-1,-1,-1
2,19,904.476,336.918,1,1,-1,-1,-1
2,20,513.109,106.925,1,1,-1,-1,-1
2,21,942.877,65.236,1,1,-1,-1,-1
2,22,92.715,97.347,1,1,-1,-1,-1
2,23,486.302,-13.175,1,1,-1,-1,-1
2,24,809.994,305.965,1,1,-1,-1,-1
2,25,61.542,712.076,1,1,-1,-1,-1
2,26,840.570,601.462,1,1,-1,-1,-1
2,27,790.300,97.686,1,1,-1,-1,-1
2,28,109.526,39.679,1,1,-1,-1,-1
2,29,-8.559,913.786,1,1,-1,-1,-1
2,30,135.681,1000.877,1,1,-1,-1,-1
2,31,407.941,103.681,1,1,-1,-1,-1
2,32,448.204,694.082,1,1,-1,-1,-1
2,33,611.456,90.981,1,1,-1,-1,-1
2,34,412.193,607.228,1,1,-1,-1,-1
2,35,681.558,340.336,1,1,-1,-1,-1
2,36,357.277,715.682,1,1,-1,-1,-1
2,37,545.923,487.366,1,1,-1,-1,-1
2,38,354.053,540.748,1,1,-1,-1,-1
2,39,969.613,664.590,1,1,-1,-1,-1
2,40,57.198,536.884,1,1,-1,-1,-1
2,41,808.397,731.320,1,1,-1,-1,-1
2,42,530.307,136.007,1,1,-1,-1,-1
2,43,914.433,205.854,1,1,-1,-1,-1
2,44,290.329,324.157,1,1,-1,-1,-1
2,45,43.075,84.240,1,1,-1,-1,-1
2,46,513.674,730.129,1,1,-1,-1,-1
2,47,790.356,645.881,1,1,-1,-1,-1
2,48,519.364,315.094,1,1,-1,-1,-1
2,49,262.314,125.947,1,1,-1,-1,-1
2,50,14.423,352.815,1,1,-1,-1,-1
2,51,208.151,753.000,1,1,-1,-1,-1
2,52,891.161,816.201,1,1,-1,-1,-1
2,53,899.000,7.772,1,1,-1,-1,-1
2,54,571.045,40.282,1,1,-1,-1,-1
2,55,124.798,940.969,1,1,-1,-1,-1
2,56,926.082,18.276,1,1,-1,-1,-1
2,57,490.902,88.843,1,1,-1,-1,-1
2,58,316.305,279.043,1,1,-1,-1,-1
2,59,45.566,119.942,1,1,-1,-1,-1
2,60,687.354,228.440,1,1,-1,-1,-1
2,61,256.919,209.616,1,1,-1,-1,-1
2,62,743.439,202.837,1,1,-1,-1,-1
2,63,511.725,482.474,1,1,-1,-1,-1
2,64,990.310,306.832,1,1,-1,-1,-1
2,65,37.227,127.352,1,1,-1,-1,-1
2,66,250.266,603.403,1,1,-1,-1,-1
2,67,379.680,805.736,1,1,-1,-1,-1
2,68,304.162,731.212,1,1,-1,-1,-1
2,69,0.945,30.867,1,1,-1,-1,-1
2,70,469.940,299.819,1,1,-1,-1,-1
2,71,302.516,620.800,1,1,-1,-1,-1
2,72,956.525,187.372,1,1,-1,-1,-1
2,73,759.438,844.360,1,1,-1,-1,-1
2,74,463.817,647.210,1,1,-1,-1,-1
2,75,633.086,769.425,1,1,-1,-1,-1
2,76,-6.619,144.824,1,1,-1,-1,-1
2,77,813.783,268.882,1,1,-1,-1,-1
2,78,523.868,364.860,1,1,-1,-1,-1
2,79,794.689,444.446,1,1,-1,-1,-1
2,80,234.232,73.105,1,1,-1,-1,-1
2,81,983.843,366.859,1,1,-1,-1,-1
2,82,123.297,468.493,1,1,-1,-1,-1
2,83,187.446,219.080,1,1,-1,-1,-1
2,84,593.178,635.271,1,1,-1,-1,-1
2,85,34.180,461.121,1,1,-1,-1,-1
2,86,294.595,904.724,1,1,-1,-1,-1
2,87,385.693,366.340,1,1,-1,-1,-1
2,88,973.597,208.754,1,1,-1,-1,-1
2,89,201.625,494.251,1,1,-1,-1,-1
2,90,462.593,898.315,1,1,-1,-1,-1
2,91,966.350,662.226,1,1,-1,-1,-1
2,92,340.656,768.940,1,1,-1,-1,-1
2,93,397.130,264.894,1,1,-1,-1,-1
2,94,665.597,129.933,1,1,-1,-1,-1
2,95,500.698,-12.421,1,1,-1,-1,-1
2,96,950.574,460.200,1,1,-1,-1,-1
2,97,511.718,976.921,1,1,-1,-1,-1
2,98,403.715,297.821,1,1,-1,-1,-1
2,99,639.631,610.469,1,1,-1,-1,-1
2,100,78.743,454.402,1,1,-1,-1,-1
2,101,903.698,188.937,1,1,-1,-1,-1
2,102,665.575,5.164,1,1,-1,-1,-1
2,103,776.206,940.147,1,1,-1,-1,-1
2,104,535.551,539.642,1,1,-1,-1,-1
2,105,707.760,526.940,1,1,-1,-1,-1
2,106,725.479,981.832,1,1,-1,-1,-1
2,107,958.888,767.309,1,1,-1,-1,-1
2,108,697.239,989.960,1,1,-1,-1,-1
2,109,475.961,481.621,1,1,-1,-1,-1
2,110,408.411,290.207,1,1,-1,-1,-1
2,111,593.754,916.977,1,1,-1,-1,-1
2,112,661.786,896.800,1,1,-1,-1,-1
2,113,519.589,300.451,1,1,-1,-1,-1
2,114,147.976,464.784,1,1,-1,-1,-1
2,115,22.633,138.686,1,1,-1,-1,-1
2,116,182.901,106.533,1,1,-1,-1,-1
2,117,121.827,503.071,1,1,-1,-1,-1
2,118,600.887,592.099,1,1,-1,-1,-1
3,1,342.885,697.998,1,1,-1,-1,-1
3,2,318.477,101.411,1,1,-1,-1,-1
3,3,425.844,494.851,1,1,-1,-1,-1
3,4,483.029,789.011,1,1,-1,-1,-1
3,5,759.027,798.371,1,1,-1,-1,-1
3,6,360.493,584.569,1,1,-1,-1,-1
3,7,482.895,609.481,1,1,-1,-1,-1
3,8,387.179,946.588,1,1,-1,-1,-1
3,9,731.774,229.378,1,1,-1,-1,-1
3,10,563.843,253.398,1,1,-1,-1,-1
3,11,439.559,159.014,1,1,-1,-1,-1
3,12,193.314,181.019,1,1,-1,-1,-1
3,13,178.958,526.303,1,1,-1,-1,-1
3,14,103.802,231.579,1,1,-1,-1,-1
3,15,527.273,772.071,1,1,-1,-1,-1
3,16,763.103,275.898,1,1,-1,-1,-1
3,17,693.554,551.708,1,1,-1,-1,-1
3,18,891.175,706.594,1,1,-1,-1,-1
3,19,905.919,342.556,1,1,-1,-1,-1
3,20,510.442,102.707,1,1,-1,-1,-1
3,21,946.295,58.088,1,1,-1,-1,-1
3,22,97.620,96.366,1,1,-1,-1,-1
3,23,490.209,-22.515,1,1,-1,-1,-1
3,24,807.071,314.757,1,1,-1,-1,-1
3,25,64.181,718.978,1,1,-1,-1,-1
3,26,832.349,607.320,1,1,-1,-1,-1
3,27,796.618,90.084,1,1,-1,-1,-1
3,28,116.562,34.528,1,1,-1,-1,-1
3,29,-13.289,917.139,1,1,-1,-1,-1
3,30,128.155,1001.852,1,1,-1,-1,-1
3,31,416.248,102.997,1,1,-1,-1,-1
3,32,447.764,702.158,1,1,-1,-1,-1
3,33,619.910,87.973,1,1,-1,-1,-1
3,34,409.487,599.907,1,1,-1,-1,-1
3,35,691.055,339.565,1,1,-1,-1,-1
3,36,358.234,706.826,1,1,-1,-1,-1
3,37,538.415,494.505,1,1,-1,-1,-1
3,38,347.653,537.457,1,1,-1,-1,-1
3,39,977.170,660.545,1,1,-1,-1,-1
3,40,54.087,531.657,1,1,-1,-1,-1
3,41,803.895,727.265,1,1,-1,-1,-1
3,42,536.078,133.703,1,1,-1,-1,-1
3,43,916.308,208.572,1,1,-1,-1,-1
3,44,297.052,318.707,1,1,-1,-1,-1
3,45,36.434,83.680,1,1,-1,-1,-1
3,46,508.589,738.865,1,1,-1,-1,-1
3,47,795.158,640.767,1,1,-1,-1,-1
3,48,523.506,320.159,1,1,-1,-1,-1
3,49,261.027,117.504,1,1,-1,-1,-1
3,50,10.196,360.471,1,1,-1,-1,-1
3,51,202.998,753.213,1,1,-1,-1,-1
3,52,890.126,805.550,1,1,-1,-1,-1
3,53,908.608,9.845,1,1,-1,-1,-1
3,54,577.016,32.336,1,1,-1,-1,-1
3,55,127.827,950.316,1,1,-1,-1,-1
3,56,935.928,16.639,1,1,-1,-1,-1
3,57,497.954,83.065,1,1,-1,-1,-1
3,58,315.253,284.119,1,1,-1,-1,-1
3,59,37.528,124.991,1,1,-1,-1,-1
3,60,694.056,231.515,1,1,-1,-1,-1
3,61,249.359,207.722,1,1,-1,-1,-1
3,62,749.499,204.987,1,1,-1,-1,-1
3,63,506.375,480.241,1,1,-1,-1,-1
3,64,991.208,308.180,1,1,-1,-1,-1
3,65,32.051,133.649,1,1,-1,-1,-1
3,66,248.756,599.021,1,1,-1,-1,-1
3,67,388.845,806.856,1,1,-1,-1,-1
3,68,297.332,727.561,1,1,-1,-1,-1
3,69,-8.674,32.585,1,1,-1,-1,-1
3,70,468.542,295.753,1,1,-1,-1,-1
3,71,308.100,619.959,1,1,-1,-1,-1
3,72,952.252,185.720,1,1,-1,-1,-1
3,73,759.601,839.464,1,1,-1,-1,-1
3,74,460.673,649.984,1,1,-1,-1,-1
3,75,632.934,775.489,1,1,-1,-1,-1
3,76,-15.244,146.169,1,1,-1,-1,-1
3,77,811.038,278.160,1,1,-1,-1,-1
3,78,532.663,362.835,1,1,-1,-1,-1
3,79,789.386,446.030,1,1,-1,-1,-1
3,80,236.884,78.873,1,1,-1,-1,-1
3,81,982.587,375.319,1,1,-1,-1,-1
3,82,122.166,463.430,1,1,-1,-1,-1
3,83,183.148,212.200,1,1,-1,-1,-1
3,84,588.789,633.038,1,1,-1,-1,-1
3,85,27.437,460.868,1,1,-1,-1,-1
3,86,294.404,911.779,1,1,-1,-1,-1
3,87,393.821,364.919,1,1,-1,-1,-1
3,88,981.385,210.961,1,1,-1,-1,-1
3,89,202.794,500.760,1,1,-1,-1,-1
3,90,467.736,900.367,1,1,-1,-1,-1
3,91,971.985,659.410,1,1,-1,-1,-1
3,92,339.543,771.847,1,1,-1,-1,-1
3,93,387.364,263.816,1,1,-1,-1,-1
3,94,665.099,138.409,1,1,-1,-1,-1
3,95,503.661,-20.418,1,1,-1,-1,-1
3,96,944.372,456.682,1,1,-1,-1,-1
3,97,508.243,973.828,1,1,-1,-1,-1
3,98,401.510,289.935,1,1,-1,-1,-1
3,99,639.322,614.197,1,1,-1,-1,-1
3,100,75.078,459.974,1,1,-1,-1,-1
3,101,904.851,179.290,1,1,-1,-1,-1
3,102,671.551,1.900,1,1,-1,-1,-1
3,103,782.198,935.980,1,1,-1,-1,-1
3,104,525.674,541.750,1,1,-1,-1,-1
3,105,714.491,526.728,1,1,-1,-1,-1
3,106,722.669,974.066,1,1,-1,-1,-1
3,107,951.197,771.044,1,1,-1,-1,-1
3,108,693.803,994.487,1,1,-1,-1,-1
3,109,468.882,483.834,1,1,-1,-1,-1
3,110,409.028,297.854,1,1,-1,-1,-1
3,111,598.980,917.287,1,1,-1,-1,-1
3,112,657.415,893.087,1,1,-1,-1,-1
3,113,514.642,305.661,1,1,-1,-1,-1
3,114,143.286,467.157,1,1,-1,-1,-1
3,115,17.350,134.348,1,1,-1,-1,-1
3,116,188.985,107.396,1,1,-1,-1,-1
